"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSMUSG00000027550"	-0.548473049183964	4.4656434351102	73.6180541221376	2.32058445160089e-11	7.49268707329825e-09
"ENSMUSG00000055866"	1.0453348377712	5.31066449716693	80.0187113628071	2.49921140351401e-11	7.93266643281473e-09
"ENSMUSG00000014782"	1.24833082529046	2.41880081861333	75.3257972898609	2.56525829976974e-11	8.00659869663131e-09
"ENSMUSG00000024175"	2.11643691570819	-0.19052342596779	72.973461373196	2.64688047135847e-11	8.1259230470705e-09
"ENSMUSG00000033083"	0.684625403204442	3.6320386595726	71.6904772310801	3.44649778969674e-11	1.0410090985105e-08
"ENSMUSG00000022637"	-0.34177656903506	4.65359940234631	71.1649841775772	3.84319816930021e-11	1.14240590661087e-08
"ENSMUSG00000039304"	-1.29333631528039	1.16596123572988	70.6286838056381	4.2973248655946e-11	1.25743754309359e-08
"ENSMUSG00000049225"	0.57294172162759	7.13226002731025	72.2014081828369	4.44137421280181e-11	1.27959407512522e-08
"ENSMUSG00000056313"	1.29933974751255	1.04853043511031	70.2712394209407	4.63073688198087e-11	1.31393650892206e-08
"ENSMUSG00000032940"	-0.567827742793327	2.41282204539219	68.9352391505748	6.13516964871647e-11	1.71482570166438e-08
"ENSMUSG00000027333"	0.458669505159715	5.05536663989996	68.307247980838	7.01041547154002e-11	1.90558927567556e-08
"ENSMUSG00000047259"	1.27116131140558	1.64798229098268	68.4249250170617	7.08212137629521e-11	1.90558927567556e-08
"ENSMUSG00000022360"	-0.635810016053881	3.55214706708949	68.2324931243532	7.1229374324392e-11	1.90558927567556e-08
"ENSMUSG00000048701"	0.467759536622221	5.70768138936614	68.1634443664551	7.22854081531318e-11	1.90660399786436e-08
"ENSMUSG00000031853"	-0.883279940076918	1.7646540336135	67.1586526625564	8.96387971442271e-11	2.33134797461097e-08
"ENSMUSG00000028862"	1.78127117313508	1.83415612252339	70.7287504219801	9.08786255922469e-11	2.33134797461097e-08
"ENSMUSG00000038894"	0.835984020677795	5.83921274208319	71.95420736781	9.44670061314521e-11	2.39065354570771e-08
"ENSMUSG00000031538"	0.460769395948692	5.18980290287524	66.4873690878262	1.03606100348085e-10	2.58697525495811e-08
"ENSMUSG00000054619"	0.57321002784019	4.37659231365542	66.1759356684816	1.10837993922516e-10	2.7311356739302e-08
"ENSMUSG00000024793"	1.2205094991156	2.91480198666262	69.4052225403725	1.15287225276641e-10	2.80387515292943e-08
"ENSMUSG00000021203"	0.458065041659813	5.31442567586162	65.7843174198965	1.20684525651036e-10	2.89751168188072e-08
"ENSMUSG00000020642"	-0.392882182355724	5.24002879109403	65.227001947172	1.36293826940918e-10	3.23085379382604e-08
"ENSMUSG00000035007"	0.363180450638973	5.3336650857235	65.1654204677675	1.38143115189892e-10	3.23375764770139e-08
"ENSMUSG00000027540"	0.291746579554478	5.6623547019843	64.9385133968473	1.45185629015345e-10	3.35665589453131e-08
"ENSMUSG00000040287"	0.970201727708182	1.89907642634436	64.6762375341952	1.53793765850578e-10	3.51231201595582e-08
"ENSMUSG00000034832"	0.369797390323702	6.48582570209557	64.2687106621026	1.68238159713677e-10	3.79589881561209e-08
"ENSMUSG00000028173"	-0.460898789292389	5.45374175277974	63.8221089360611	1.85700496103252e-10	4.14001570300666e-08
"ENSMUSG00000067279"	0.496237513192261	5.03287865166471	63.52920840608	1.98168854156454e-10	4.36600956680931e-08
"ENSMUSG00000025931"	0.547993610608427	6.97250061971168	63.644678519237	2.70084748819106e-10	5.83617883460199e-08
"ENSMUSG00000025795"	-0.543942215734264	5.14893770641515	62.7017911474018	2.71131285635912e-10	5.83617883460199e-08
"ENSMUSG00000006958"	0.482681384840465	5.16372292144608	61.0637833489799	3.44831482311772e-10	7.29449473925455e-08
"ENSMUSG00000031442"	0.320589141751583	7.55350200028436	61.0403783577833	3.46670599558741e-10	7.29449473925455e-08
"ENSMUSG00000026153"	-0.399705896114384	4.97947617760886	60.6823222060296	3.76114742364557e-10	7.82611197806785e-08
"ENSMUSG00000029570"	0.657779201053473	3.67256417628686	60.5695441662444	3.93093356418175e-10	8.08951569850896e-08
"ENSMUSG00000015468"	0.648335770275399	3.1162697082367	60.0770542184666	4.31953185878857e-10	8.79259490429713e-08
"ENSMUSG00000110218"	1.08251917029852	0.99354923290602	60.0089108775025	4.38759118192699e-10	8.83509893160718e-08
"ENSMUSG00000007682"	0.698830216538849	7.32340229937037	63.5309872579992	4.44120375164236e-10	8.84791730393687e-08
"ENSMUSG00000050423"	0.751728297770747	2.75686185053066	59.8738102840828	4.52584595743874e-10	8.92163339420583e-08
"ENSMUSG00000089809"	-0.441542555375983	5.89652461829866	59.7584936591896	4.6474406787831e-10	9.06589808245532e-08
"ENSMUSG00000021710"	-0.396938937884171	5.0088299154893	59.4652023304277	4.97226934872658e-10	9.59955547356729e-08
"ENSMUSG00000024427"	0.751868438209179	3.82876801256349	60.6306106604992	5.33744964983002e-10	1.01148928267759e-07
"ENSMUSG00000030096"	-0.34500754674895	7.39636105083012	59.1504952269982	5.34722267234907e-10	1.01148928267759e-07
"ENSMUSG00000028914"	-0.39617152687087	4.48879771393319	58.5429857810794	6.15665273366972e-10	1.15295635743433e-07
"ENSMUSG00000028876"	0.385985886031734	5.83564281833167	58.4544377316422	6.28487790024189e-10	1.16531592512703e-07
"ENSMUSG00000021025"	0.651758116720384	3.96211709131779	58.8573317170832	6.43719466541828e-10	1.18185631862047e-07
"ENSMUSG00000072919"	1.22092161575994	0.90302836554845	58.1807103341337	6.69913065602283e-10	1.21800601743048e-07
"ENSMUSG00000031762"	0.915985677442151	5.4086892948028	62.4941804446277	7.01836545610501e-10	1.26377817208152e-07
"ENSMUSG00000039634"	0.802677328421434	3.16230569234411	58.4348477922332	7.1094710264349e-10	1.26799108487663e-07
"ENSMUSG00000043587"	-0.542725983414992	3.42598519840145	57.2518908015512	8.32966311364548e-10	1.4716000106532e-07
"ENSMUSG00000025316"	0.61661254356291	4.76058237736243	58.4297248369593	8.55206503960159e-10	1.49677123361326e-07
"ENSMUSG00000042851"	-0.668201241118769	3.92349066136631	57.7977294315624	8.67305846758955e-10	1.50389227706064e-07
"ENSMUSG00000097842"	-0.584286799942172	2.27412593229156	56.5574126748415	9.81571007591824e-10	1.6768023607717e-07
"ENSMUSG00000062563"	0.77603066375084	2.9206246293928	56.5189158201277	9.90576021644743e-10	1.6768023607717e-07
"ENSMUSG00000068115"	-0.566885045947402	3.20204472688953	56.5048562960861	9.93886164605428e-10	1.6768023607717e-07
"ENSMUSG00000049907"	-0.388035491360671	5.83809776664431	56.2139844801286	1.06501436154091e-09	1.78076106683721e-07
"ENSMUSG00000033863"	0.376276140171918	8.0817236775591	55.8780756692304	1.15379395758506e-09	1.89742672374781e-07
"ENSMUSG00000020601"	0.480917179296126	5.76974103963227	56.4523437383235	1.15505231220831e-09	1.89742672374781e-07
"ENSMUSG00000033998"	0.280629847424865	6.44493907342344	55.6871128510491	1.20766755991922e-09	1.96660786040063e-07
"ENSMUSG00000037977"	-0.993441063033801	1.88635371603464	55.5741892741422	1.24075107980244e-09	2.00306426478106e-07
"ENSMUSG00000020905"	-0.902602232213169	2.79834618610125	56.3431698515753	1.26293817512355e-09	2.01011750245843e-07
"ENSMUSG00000038070"	-0.369922810334309	3.97931989966125	55.4339072853048	1.28316843774982e-09	2.01011750245843e-07
"ENSMUSG00000035711"	0.892643233381022	3.20349470892686	56.9373439182326	1.28347327743306e-09	2.01011750245843e-07
"ENSMUSG00000027777"	0.340100096692626	7.5028405797466	55.3899407795902	1.29677120655093e-09	2.01011750245843e-07
"ENSMUSG00000092090"	0.566748683455427	3.23781497200494	55.3834598058457	1.29878900943809e-09	2.01011750245843e-07
"ENSMUSG00000026383"	-0.557453375134486	3.15917351167367	55.2875410235195	1.32903774502499e-09	2.04007293861336e-07
"ENSMUSG00000117980"	2.25814305890542	-1.45897386896167	55.2265240408346	1.3486607617551e-09	2.05336342157624e-07
"ENSMUSG00000032744"	-0.903636882374795	2.28760675410803	55.1831208927966	1.38303724085085e-09	2.08872083946886e-07
"ENSMUSG00000003545"	1.53632821412168	3.38602737179242	59.2577385211878	1.50943739245446e-09	2.25468415601468e-07
"ENSMUSG00000034936"	0.731601490844865	3.81665275013372	55.9939397444527	1.51700861674507e-09	2.25468415601468e-07
"ENSMUSG00000025964"	-0.225802170807586	7.28322605782262	54.3637865228402	1.66079713950081e-09	2.448956537908e-07
"ENSMUSG00000049791"	0.589815047812679	3.76325039097202	54.1119304972777	1.76545594632203e-09	2.58294480521662e-07
"ENSMUSG00000029641"	0.921363304246927	1.58796493406668	54.0083022484841	1.81049128798867e-09	2.62830002714448e-07
"ENSMUSG00000030413"	0.79410865813583	2.54917483240111	53.8432235345956	1.88471805978416e-09	2.71178619225532e-07
"ENSMUSG00000068551"	-0.383795854750519	3.50039512081735	53.8166457845509	1.8969615591683e-09	2.71178619225532e-07
"ENSMUSG00000057060"	0.392150603950218	4.94370947312053	53.7316391950414	1.93668023520521e-09	2.74759172459757e-07
"ENSMUSG00000036046"	0.261661891876291	7.20258121972465	53.3580459617255	2.12177815763863e-09	2.98755936527057e-07
"ENSMUSG00000057329"	0.43762833905209	4.46789788306636	52.8655971334596	2.39431616141889e-09	3.33377860755928e-07
"ENSMUSG00000049649"	0.863569291985528	2.75572590504593	53.4025960770022	2.40326860693385e-09	3.33377860755928e-07
"ENSMUSG00000044229"	-0.45828975722763	4.05575126629549	52.6177135663617	2.54505869062501e-09	3.50450838965696e-07
"ENSMUSG00000016179"	0.686674358786141	5.38159380284321	55.0480889197726	2.68291801005931e-09	3.66737266966283e-07
"ENSMUSG00000037395"	-0.391899490817269	4.20913318106432	52.2222162115867	2.8063538895715e-09	3.80830357173953e-07
"ENSMUSG00000027035"	0.341167965323423	6.12006416244169	52.1780917510314	2.8371900290394e-09	3.82245019236122e-07
"ENSMUSG00000030888"	0.454570699848331	3.21268128786808	52.1061487674174	2.8882256155815e-09	3.86341436449962e-07
"ENSMUSG00000038260"	-0.501208252041485	4.07634528277031	51.8639891549603	3.06714741551035e-09	4.07365032980584e-07
"ENSMUSG00000096929"	0.445664149829434	6.57070609680695	52.005445336249	3.28183842710162e-09	4.32809776227691e-07
"ENSMUSG00000024036"	-0.567803047613405	2.42656069159563	51.5327046743043	3.33081083056943e-09	4.36196464504012e-07
"ENSMUSG00000042216"	0.455490861903402	7.05378595437885	51.9326588666811	3.47542249268868e-09	4.51973868198479e-07
"ENSMUSG00000019846"	-0.609594902684496	3.62476852288964	51.425858792619	3.55792378893301e-09	4.59511991692058e-07
"ENSMUSG00000049076"	0.318575469664002	6.78112863643299	50.9632969151094	3.84055096993141e-09	4.92616424752778e-07
"ENSMUSG00000029406"	0.318742255164137	8.02922603365982	50.9354283932864	3.86749393079329e-09	4.92697679197047e-07
"ENSMUSG00000042834"	-0.398565938060537	6.38728552775467	50.7114998228937	4.09125915247453e-09	5.14356459995102e-07
"ENSMUSG00000021009"	-0.541363896507586	3.21122568312875	50.7103528191729	4.09243939441823e-09	5.14356459995102e-07
"ENSMUSG00000037224"	-0.315018937246135	5.42603277738351	50.5591452806578	4.25117473706338e-09	5.2809102133286e-07
"ENSMUSG00000086765"	2.15418958404526	-1.5518825456202	50.5402246229949	4.27148383737267e-09	5.2809102133286e-07
"ENSMUSG00000020653"	-0.620407913842526	2.60447884154272	50.526465771072	4.28631576027098e-09	5.2809102133286e-07
"ENSMUSG00000072969"	-0.395605106459602	4.83217801898204	50.2215892781797	4.62910069560863e-09	5.66595874030476e-07
"ENSMUSG00000044033"	0.702079286913336	4.73979121483783	52.3166239966639	4.81178566084249e-09	5.85131883575307e-07
"ENSMUSG00000042978"	0.412150314206948	6.44867290073616	49.8382433186752	5.19133874607336e-09	6.2721419804978e-07
"ENSMUSG00000054675"	0.42722396262776	3.99292317298782	49.5706057781411	5.46003601115967e-09	6.5409053593672e-07
"ENSMUSG00000005483"	0.402411217250765	5.54896469894106	49.5536519033596	5.48364469173199e-09	6.5409053593672e-07
"ENSMUSG00000051335"	0.532073043786411	6.94536610468521	50.9481126143806	5.6671191153217e-09	6.7169708653563e-07
"ENSMUSG00000024136"	0.873228879466683	2.44369695610061	49.6065675265459	5.75156317206265e-09	6.77418386938473e-07
"ENSMUSG00000026072"	0.615871694466	2.26847440514671	49.1179635706886	6.12826278239447e-09	7.17274857036883e-07
"ENSMUSG00000062861"	-0.377690440908365	3.28844844002816	48.9468841402615	6.40252064160883e-09	7.44720522083283e-07
"ENSMUSG00000075602"	0.578826893927551	3.72090458762956	48.9224065117093	6.51221174270074e-09	7.5056836794006e-07
"ENSMUSG00000022092"	-0.340256184897771	4.38421955242558	48.8681794894421	6.53295476980989e-09	7.5056836794006e-07
"ENSMUSG00000026672"	-0.366013640608043	3.97455694659937	48.6501973671964	6.90885071445195e-09	7.88914922741108e-07
"ENSMUSG00000041431"	1.06826531607672	1.40124016530791	48.5604649489696	7.14553127698984e-09	8.10996146813265e-07
"ENSMUSG00000025892"	-0.243293335463197	6.95646378325373	48.4853388180498	7.2080538618423e-09	8.12831241632898e-07
"ENSMUSG00000032397"	-0.486014350901005	3.2848567350139	48.4635970463673	7.2485084291501e-09	8.12831241632898e-07
"ENSMUSG00000021111"	0.221261824795369	6.91918240144489	48.3547134239661	7.45469247498882e-09	8.26390542712684e-07
"ENSMUSG00000015882"	-0.424167580422224	4.61361294631922	48.353158096791	7.45768151430787e-09	8.26390542712684e-07
"ENSMUSG00000045404"	0.731859966504948	1.91238704628307	48.3084147671716	7.54420600256893e-09	8.3106085770652e-07
"ENSMUSG00000039913"	-0.451745807199517	5.93525310451776	48.5633331099454	8.08976221505857e-09	8.85947233926326e-07
"ENSMUSG00000104415"	1.05209025905633	1.75788977755318	48.1414504295836	8.27927693514921e-09	9.0143034397988e-07
"ENSMUSG00000026824"	-0.325523467236373	7.01767592459691	47.8743098925302	8.43999220523842e-09	9.13616959696531e-07
"ENSMUSG00000026819"	0.3468009314488	5.67567632662183	47.7557886890359	8.70332664396492e-09	9.31978375178362e-07
"ENSMUSG00000053475"	1.08980997214472	1.60217295577485	47.9577150841901	8.70914805661416e-09	9.31978375178362e-07
"ENSMUSG00000029328"	-0.274678438676583	7.60678139015166	47.6553720312264	8.93312689689056e-09	9.50515155670849e-07
"ENSMUSG00000054477"	0.321576122847616	5.03252785059047	47.5323396360135	9.22332181162412e-09	9.75848291334943e-07
"ENSMUSG00000030103"	0.703068488264041	6.61661885817072	50.3275858607075	9.29510089609567e-09	9.77917721804402e-07
"ENSMUSG00000034640"	0.710637027255597	4.0397956811802	48.8115494074556	9.80445983427891e-09	1.02574368333263e-06
"ENSMUSG00000021071"	0.204601361541798	8.63113334330476	47.1875152478747	1.00901451117957e-08	1.04976748615888e-06
"ENSMUSG00000022061"	-0.942387076991612	0.715636757606757	47.0390731552961	1.04890266828927e-08	1.08523758392559e-06
"ENSMUSG00000034579"	0.759172973051831	2.42704073693648	46.9061799552413	1.08600564694266e-08	1.11745207419205e-06
"ENSMUSG00000022508"	0.516256849270621	4.84085334705971	47.0983053751157	1.19527102787876e-08	1.22316068519593e-06
"ENSMUSG00000022678"	0.413878215730681	4.10626816989313	46.3032954135496	1.27231131630607e-08	1.29492250111216e-06
"ENSMUSG00000032245"	-0.450211984205281	2.92211399155057	45.8211820985164	1.44512250711082e-08	1.46285455084672e-06
"ENSMUSG00000030047"	0.552440770163409	3.73199101324483	45.7087765841587	1.48882069130795e-08	1.4989862949529e-06
"ENSMUSG00000053841"	0.218906697997871	5.74383135308639	45.594679798133	1.53458534807602e-08	1.53393983379777e-06
"ENSMUSG00000033316"	0.49319835938868	6.34098513997114	46.7000108500772	1.53991930770534e-08	1.53393983379777e-06
"ENSMUSG00000040410"	-0.398428034936435	3.74615066225427	45.4822803307946	1.58110296760836e-08	1.56204181505691e-06
"ENSMUSG00000022237"	0.50621788931562	6.44783100231549	46.6726146672285	1.58481307663167e-08	1.56204181505691e-06
"ENSMUSG00000040605"	-0.810490740316831	1.88970548288141	45.4005281276539	1.61585761207657e-08	1.58430185870984e-06
"ENSMUSG00000014164"	0.272805586799079	6.56814003872744	45.3674978407373	1.63012426378957e-08	1.58996547333267e-06
"ENSMUSG00000017692"	0.453307566850093	4.40086936614845	45.2617067169115	1.67670751194294e-08	1.62692754280598e-06
"ENSMUSG00000041468"	-0.438217228164436	3.57201549515706	45.1973781047221	1.70570920906965e-08	1.64653692568285e-06
"ENSMUSG00000032575"	0.512470129743131	5.26280166042913	46.1033419312266	1.72195763385895e-08	1.65369746714239e-06
"ENSMUSG00000024395"	0.441306598047699	3.4974940159145	45.0237636113118	1.78661769147821e-08	1.70704028103635e-06
"ENSMUSG00000055805"	0.385469197178012	6.85622390615645	44.8986559081327	1.87157800392858e-08	1.77913915124723e-06
"ENSMUSG00000023272"	0.681560383154299	3.57502876927123	45.6138980291462	1.90218649623798e-08	1.79910335934589e-06
"ENSMUSG00000029822"	0.452610581966171	5.72511970228278	45.2346771529846	1.99547108214736e-08	1.86897206609548e-06
"ENSMUSG00000043987"	-0.322507573273753	4.58198501807758	44.6030972234083	1.99966997553498e-08	1.86897206609548e-06
"ENSMUSG00000050199"	-0.335906493587456	4.65759537795389	44.5863039856007	2.0087053288993e-08	1.86897206609548e-06
"ENSMUSG00000051351"	-0.283154587739034	5.97627912575845	44.5728423763404	2.01597883991716e-08	1.86897206609548e-06
"ENSMUSG00000023232"	0.940914084180009	2.52389530830522	45.2062793807454	2.11383411446056e-08	1.9500380030297e-06
"ENSMUSG00000057469"	0.320909263678346	4.8853728406923	44.3552859258082	2.13740780750799e-08	1.96211941231383e-06
"ENSMUSG00000040010"	0.374023918620715	5.90903922202893	44.1502824861599	2.25880817471602e-08	2.06344881404424e-06
"ENSMUSG00000032849"	0.545139771328269	3.60282178428838	44.0870521826581	2.29768433415669e-08	2.08877352066759e-06
"ENSMUSG00000001034"	-0.332428058253689	4.51784771817096	43.9883362676936	2.35977700742585e-08	2.13485719894029e-06
"ENSMUSG00000022353"	-0.330381902628548	5.04545394032497	43.6723497559603	2.57054964321464e-08	2.31435976771541e-06
"ENSMUSG00000022769"	0.954501939673993	2.99054892464138	45.2978585850799	2.60536181835441e-08	2.33447898432167e-06
"ENSMUSG00000027580"	0.504438450150326	3.2027591910148	43.5203757847224	2.67881398117223e-08	2.38886425835297e-06
"ENSMUSG00000108917"	-0.818238983274583	1.30481036898767	43.4405578367397	2.73756670610974e-08	2.42051423661358e-06
"ENSMUSG00000104494"	0.958511872949965	1.23438152034059	43.4370813008249	2.74015602158423e-08	2.42051423661358e-06
"ENSMUSG00000003402"	0.206907271103421	5.94987168133071	43.408814592888	2.76130389270512e-08	2.42117325710421e-06
"ENSMUSG00000030276"	0.620207073698009	3.08565051785845	43.4015589010396	2.76675963592834e-08	2.42117325710421e-06
"ENSMUSG00000079654"	-0.755088589021377	1.11156082940875	43.3365546421072	2.81614165985882e-08	2.45292487740354e-06
"ENSMUSG00000045671"	0.46062007404631	6.65244135077079	44.0050185702585	2.95072397790236e-08	2.55825036732303e-06
"ENSMUSG00000110980"	-0.531158199751194	2.94764253165645	43.123238908455	2.98473975593691e-08	2.56278676267825e-06
"ENSMUSG00000093577"	-1.27735121860052	-0.510387009453515	43.1050522514823	2.99959198378145e-08	2.56278676267825e-06
"ENSMUSG00000037972"	-0.226428207684031	7.70549768285986	43.0755729099183	3.02383012680436e-08	2.56278676267825e-06
"ENSMUSG00000051817"	-0.462501068652213	4.46565108153457	43.0875637541167	3.02779463586145e-08	2.56278676267825e-06
"ENSMUSG00000031520"	-0.646585332456605	1.59058626102847	43.0643768950832	3.03308893466227e-08	2.56278676267825e-06
"ENSMUSG00000054204"	0.917959537078783	0.820612560952712	43.0547265415635	3.04109320955746e-08	2.56278676267825e-06
"ENSMUSG00000045930"	-0.696480876223389	1.9418116995934	43.0347608762228	3.05772320025962e-08	2.56278676267825e-06
"ENSMUSG00000057101"	0.277249093881791	5.73625060517079	43.0255391534461	3.06543618753632e-08	2.56278676267825e-06
"ENSMUSG00000033717"	0.534051400893422	3.73457838457569	42.9613938018325	3.11965061129163e-08	2.59651986656259e-06
"ENSMUSG00000053414"	-0.608213723227141	4.2444991599431	43.8419278015872	3.23241576415419e-08	2.67847123961573e-06
"ENSMUSG00000036151"	1.20981481715586	0.722158918406991	42.7196577594835	3.33309918138845e-08	2.74973340836394e-06
"ENSMUSG00000028909"	0.369360421440946	5.72509674040538	42.6662175702743	3.38230573774527e-08	2.77808945398051e-06
"ENSMUSG00000020893"	0.723579997101655	6.33748445245869	45.0948916563616	3.49948184043109e-08	2.86178150330799e-06
"ENSMUSG00000020522"	0.280637704127782	4.92864420890307	42.4568138293022	3.58252841958069e-08	2.91507010929655e-06
"ENSMUSG00000023008"	-0.448176449028006	3.67434943337944	42.4433902774716	3.59577719467883e-08	2.91507010929655e-06
