"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSMUSG00000031328"	-0.149382020017328	7.06278013274094	8.38133036938127	0.00562733389447485	0.0205345054251423
"ENSMUSG00000107741"	-0.234226968496217	2.42231112194796	8.3807023739459	0.00562899269384072	0.0205365568239928
"ENSMUSG00000054051"	0.154313739600276	5.39844655749264	8.37694600951238	0.00563892562166777	0.0205687884918139
"ENSMUSG00000032305"	-0.156084401624725	4.2239509480982	8.37225440107717	0.00565135762581905	0.0206101215693697
"ENSMUSG00000110393"	-0.577908524330308	-0.114483503462987	8.37030319162977	0.00565653653934545	0.0206249921675082
"ENSMUSG00000054115"	0.186462600960193	2.99358105340345	8.36929462668605	0.00565921544507591	0.0206307431652592
"ENSMUSG00000038295"	-0.263593015008596	1.69134210343127	8.36841207811103	0.00566156073147211	0.0206352759475045
"ENSMUSG00000042284"	-0.228122267078618	3.85617628939491	8.36556658228277	0.00566912935396827	0.0206572576972405
"ENSMUSG00000022865"	-0.204676859682573	5.86524420670575	8.40174079183871	0.00566979786211438	0.0206572576972405
"ENSMUSG00000022536"	-0.103736919908147	7.6784417219652	8.36259323209813	0.00567704947492086	0.0206796548369661
"ENSMUSG00000041323"	0.882200914820429	-0.649049779724403	8.37053118849802	0.00568061283177542	0.0206886107546982
"ENSMUSG00000019795"	-0.114223571016219	7.13389055658049	8.35998760259062	0.00568399970970556	0.020696920584028
"ENSMUSG00000072679"	-0.488625365785611	-0.90322417527	8.35547462503745	0.00569605886996277	0.020736799078109
"ENSMUSG00000003752"	0.185461718617105	2.76568307096112	8.35348474817862	0.00570138461975213	0.0207521535032261
"ENSMUSG00000027782"	0.112110964051615	6.3925857844571	8.35250444698626	0.00570401025358737	0.0207576758684281
"ENSMUSG00000015605"	0.17403475723803	4.69997974280721	8.35198007955863	0.0057054152411871	0.0207587548517021
"ENSMUSG00000033439"	-0.221293648538626	3.21520253547179	8.34980313234185	0.00571125205493396	0.0207759551734165
"ENSMUSG00000001313"	-0.179101764236624	5.98374538243223	8.36026107065518	0.00571251169349207	0.0207765015505974
"ENSMUSG00000011257"	0.126226842233188	5.11745930415558	8.34838946210053	0.00571504575533796	0.0207816819146047
"ENSMUSG00000005470"	-0.630134131152237	-0.941076635896709	8.34794206422743	0.00571624693899038	0.0207820144489367
"ENSMUSG00000091811"	-0.218230937690156	3.89596900189078	8.34706007040571	0.00571861571683665	0.0207865909412267
"ENSMUSG00000046962"	0.143907187781422	4.0862854935794	8.34552607931904	0.00572273804013383	0.0207975383810569
"ENSMUSG00000031119"	-0.259189978780095	3.26512137718882	8.34342617750564	0.00572838623823415	0.0208140258213836
"ENSMUSG00000030237"	-0.260715232855947	5.56835665843986	8.43118576820378	0.00573016647763741	0.0208140492684379
"ENSMUSG00000056832"	0.160733612373014	3.6512415559885	8.34259794794203	0.00573061558327901	0.0208140492684379
"ENSMUSG00000054057"	-0.320200490130222	1.06758702045495	8.34028405188638	0.00573684875601613	0.0208326481779938
"ENSMUSG00000005087"	-0.30693345699633	1.91809241324972	8.33565578246633	0.00574933789418077	0.0208739532268948
"ENSMUSG00000041966"	-0.16924154776177	4.0254614517156	8.33061361731657	0.00576297661489123	0.0209194152097438
"ENSMUSG00000022151"	0.113478162330272	5.01448400754669	8.32970678800529	0.00576543315311608	0.020924276484187
"ENSMUSG00000026017"	-0.15464885676003	4.19205386970061	8.32610944830459	0.00577518900594665	0.0209556218783885
"ENSMUSG00000036940"	-0.115541841009806	6.02469164968188	8.32445145984858	0.00577969128126892	0.0209678958977767
"ENSMUSG00000070420"	-0.155857193137862	2.94389823204351	8.31931253182672	0.00579366964479682	0.021014536400951
"ENSMUSG00000037185"	0.481537967273531	2.51491220792905	8.41209194384174	0.00579694356869376	0.021016722246342
"ENSMUSG00000056158"	-0.178206160073421	7.11788753128727	8.33056945873583	0.00579700474538235	0.021016722246342
"ENSMUSG00000099354"	0.403234978898026	-0.00102213096537935	8.31785561772917	0.00579763908392176	0.021016722246342
"ENSMUSG00000043668"	-0.226991042439098	3.33388255533385	8.31450714784784	0.00580677306399529	0.0210457594676678
"ENSMUSG00000027977"	0.143681441386568	5.63327070706723	8.31333378735958	0.00580997736229106	0.0210532983869243
"ENSMUSG00000025317"	0.843937578577332	-1.90859672213179	8.31270531761258	0.00581169440169069	0.0210554461328035
"ENSMUSG00000054364"	0.164105994352885	7.17430239968614	8.31167108797577	0.00581452118337429	0.0210616128048453
"ENSMUSG00000003778"	-0.095557482490056	5.84801577694888	8.30905384161856	0.00582168119826133	0.0210834700831251
"ENSMUSG00000022228"	0.159874748250875	6.5806304745008	8.30491193453523	0.00583303128314222	0.0211204904948577
"ENSMUSG00000096054"	0.172338197492087	9.09571065963127	8.30631103795804	0.00583543010497351	0.0211250917409316
"ENSMUSG00000039483"	0.130828619876805	4.57135092739842	8.2988305428108	0.00584973854103772	0.0211727973826852
"ENSMUSG00000041798"	-0.668159815027394	-0.48329158601553	8.29631893317814	0.00585665337441098	0.0211937290323854
"ENSMUSG00000044951"	-0.778506768579794	-1.28248548240055	8.29577802429615	0.00585814370693934	0.0211950265069268
"ENSMUSG00000026259"	-0.144683335363809	8.10496819941299	8.28609090853488	0.00588490198837763	0.0212877263929588
"ENSMUSG00000007570"	-0.163951305121542	3.0969200461807	8.2849470354608	0.00588807017402336	0.0212950734161714
"ENSMUSG00000008393"	0.192921295479581	4.77225117927134	8.28494397675716	0.00589055297966896	0.0212999393030046
"ENSMUSG00000091549"	-0.332458539976324	0.888069279239115	8.28316695750283	0.00589300404249254	0.021304688552849
"ENSMUSG00000030089"	-0.270778728671881	1.65989927362414	8.28253131503114	0.00589476692073896	0.0213069484896118
"ENSMUSG00000038302"	0.162708277635256	3.98336158178452	8.27810841272793	0.00590704875301615	0.0213472215356491
"ENSMUSG00000029206"	0.264422243757929	3.42313133133632	8.2881434956117	0.00590853792846241	0.0213484834625344
"ENSMUSG00000031930"	-0.129642726025485	5.07694546575588	8.27106980170163	0.00592664987357759	0.0214097940166836
"ENSMUSG00000028221"	0.127452683702464	5.20251446561915	8.27049849690813	0.00592824385642956	0.0214114219285162
"ENSMUSG00000037260"	-0.137496453123968	5.2301115784172	8.2652065246901	0.00594303040859665	0.0214573258106315
"ENSMUSG00000026234"	-0.186085345942248	8.05283598990617	8.28597717932738	0.00594324499277756	0.0214573258106315
"ENSMUSG00000070343"	-3.05249706201574	3.23694527727851	8.41629295489733	0.00594516523605692	0.0214601213137313
"ENSMUSG00000103520"	-0.454058149249694	-0.0664489991738985	8.26244912104463	0.0059507504448641	0.0214745158992375
"ENSMUSG00000108955"	0.507346372367061	-0.747994315553665	8.26220071416767	0.00595144644187765	0.0214745158992375
"ENSMUSG00000089768"	-0.376974349611564	0.773496624490214	8.26084691460609	0.00595524108795631	0.0214835771412831
"ENSMUSG00000058402"	0.200748521618382	4.11471215776344	8.26048638465807	0.00595625207014159	0.0214835771412831
"ENSMUSG00000021681"	0.0940584330180502	5.80474104142412	8.25595344299685	0.0059689786357316	0.0215253346642298
"ENSMUSG00000101438"	-0.518009694710433	-0.26117629648325	8.25161912554457	0.00598117443254016	0.0215651624178243
"ENSMUSG00000028333"	-0.167848461014818	5.31957816451082	8.25027129984158	0.00598497227823119	0.0215747018006613
"ENSMUSG00000110344"	-0.352619137277289	1.96848716706853	8.24800167041764	0.00599137330432588	0.0215936196824694
"ENSMUSG00000005610"	0.118963450927474	9.38644424015332	8.24689610295799	0.00599449395209456	0.0216007096865258
"ENSMUSG00000020135"	-0.161451957353236	7.0408140786702	8.24638419781683	0.00599593947126644	0.0216017619235103
"ENSMUSG00000115454"	-0.776025277771513	-1.58304353439319	8.24517405211572	0.00599935814935428	0.0216099211507901
"ENSMUSG00000024085"	-0.135171385064763	4.83769946272164	8.24349495719858	0.00600410502848658	0.0216228605516285
"ENSMUSG00000023092"	-0.111534155603991	6.53495763070762	8.24292982161109	0.00600570358582504	0.021624458960151
"ENSMUSG00000040249"	0.168167155609639	8.76101934971628	8.24260265147501	0.00600871923815797	0.0216290768559333
"ENSMUSG00000028161"	-0.135763147872596	10.14996207155	8.24166036775038	0.00600929603681429	0.0216290768559333
"ENSMUSG00000087138"	-0.560690337025354	-0.861895807226799	8.24115297850978	0.00601073254234568	0.0216300899924111
"ENSMUSG00000019945"	-0.370487238896923	0.315783339205293	8.23614333635386	0.00602493519426702	0.0216770338872312
"ENSMUSG00000006392"	-0.128380991928285	4.49298891440368	8.23462925786423	0.00602923467998636	0.0216883361221868
"ENSMUSG00000061461"	-0.189309588049483	3.71215958782399	8.23361035710335	0.00603212984914063	0.021694583384839
"ENSMUSG00000024561"	0.100146442052804	5.57286893776208	8.22944765486744	0.00604397329017409	0.0217330045708699
"ENSMUSG00000003038"	-0.297121562944365	5.98561612645736	8.3435883363501	0.00604536245531237	0.0217338265887185
"ENSMUSG00000090863"	0.629388056782442	-0.586438939586308	8.2273717825879	0.00604988860577918	0.0217423505350801
"ENSMUSG00000062647"	-0.119329995828827	7.4357984727532	8.22731325852769	0.00605005546207628	0.0217423505350801
"ENSMUSG00000035215"	-0.211188673305101	4.2014369426553	8.22759183313004	0.00605177041907141	0.0217443408745108
"ENSMUSG00000017493"	0.181512650352236	5.9632057798294	8.2430922473371	0.0060537753264484	0.0217473720580087
"ENSMUSG00000109231"	-0.559807496146455	-1.21267752903315	8.68615990778933	0.00605880048777318	0.0217612498531892
"ENSMUSG00000019989"	-0.750802141228552	-1.14830377131187	8.22263928048216	0.00606339703014902	0.0217735831608055
"ENSMUSG00000031931"	-0.154250090360054	3.81208598505132	8.21676265448633	0.00608021562822331	0.0218297925747197
"ENSMUSG00000022241"	0.129520635493536	4.93840059749393	8.2151317635977	0.00608489189031567	0.0218423941786355
"ENSMUSG00000033147"	-0.183313285912085	3.05602045639509	8.20943036151814	0.00610126945139762	0.0218969575027796
"ENSMUSG00000067931"	0.216601961409434	4.09773154830439	8.20998283057452	0.00610243077946318	0.0218969575027796
"ENSMUSG00000051235"	0.402181645290554	0.849174390110158	8.20636070578729	0.00611010648305422	0.0219202996375778
"ENSMUSG00000033579"	-0.262680707443943	4.39216199315451	8.25260542171699	0.00611837515680084	0.0219457597321221
"ENSMUSG00000028453"	-0.175568407929518	3.28544642547274	8.20247591567832	0.0061213095542222	0.0219520804331519
"ENSMUSG00000026457"	0.0844695662571057	5.92457086866495	8.20099321888874	0.00612559112243098	0.0219632289775541
"ENSMUSG00000030350"	-0.129919622233837	6.54735834884842	8.19667186223681	0.00613808792958068	0.0220014411084421
"ENSMUSG00000030607"	0.338478367181037	1.80659298124647	8.19649558604783	0.00613859826942971	0.0220014411084421
"ENSMUSG00000045973"	0.103661910639671	6.57574602936246	8.19432015389222	0.00614490008991599	0.0220198132383959
"ENSMUSG00000044006"	0.530669084073569	-0.202313730363578	8.18930329475067	0.00615945908157811	0.0220677616645711
"ENSMUSG00000025728"	-0.119170520555582	6.70715170315088	8.1880910110665	0.00616298261276673	0.0220761620867029
"ENSMUSG00000046999"	-0.204312667281329	3.83868190585999	8.18647460799131	0.00616768404181217	0.0220862390567061
"ENSMUSG00000113505"	-0.9487216598894	-2.18902023592019	8.18631291364635	0.00616815455046578	0.0220862390567061
"ENSMUSG00000027104"	-0.112873157145923	6.7613413154536	8.18548745281573	0.0061705571211539	0.0220906180859968
"ENSMUSG00000032523"	-0.235160345450141	2.60047440036359	8.18253249104949	0.00617916589053562	0.0221161128123398
"ENSMUSG00000002781"	-0.143686714182753	3.83135614122921	8.18190451021433	0.00618099703941415	0.0221161128123398
"ENSMUSG00000049191"	0.153230956984707	4.49986178268488	8.18182755686974	0.00618122146952455	0.0221161128123398
"ENSMUSG00000049804"	-0.153384293373017	6.45035715486096	8.17457071571867	0.00620242440283169	0.0221877367319635
"ENSMUSG00000028034"	0.163964391066748	7.03585334617096	8.16723499783404	0.0062239359676455	0.0222604371402019
"ENSMUSG00000031897"	-0.185174209933563	4.27214349228044	8.16648435575713	0.0062261416263297	0.0222605314533754
"ENSMUSG00000040327"	-0.143700397794861	6.01890182955202	8.16641695651024	0.00622633971019277	0.0222605314533754
"ENSMUSG00000040003"	0.143565306783498	6.87426450293163	8.16128988985908	0.0062414275165651	0.0223074174913799
"ENSMUSG00000016918"	0.244721665419612	4.67260995246089	8.20914285104072	0.00624183626073748	0.0223074174913799
"ENSMUSG00000037627"	-0.734596550662036	-1.31955387887554	8.15901186939989	0.00624814361842832	0.0223256984434854
"ENSMUSG00000028470"	-0.1989483838977	3.13324592651735	8.15847934728926	0.00624971471154443	0.0223270521562557
"ENSMUSG00000062252"	-0.430237932263645	1.05877546286178	8.15470943792715	0.0062608489789168	0.0223623379473309
"ENSMUSG00000042682"	0.139928839539606	6.32140880562292	8.1543268731738	0.00626198003929103	0.0223623379473309
"ENSMUSG00000055720"	-0.128742072575979	5.54625040306703	8.15359289341717	0.00626415067010625	0.0223658245184137
"ENSMUSG00000038879"	-0.207241617346538	2.81529901733802	8.15303107354242	0.00626581270241981	0.022367494181894
"ENSMUSG00000027947"	0.263087029642235	2.48633763451466	8.15131840473402	0.006270882170115	0.0223813246426041
"ENSMUSG00000025064"	-0.39256743434263	0.466010108024146	8.15046351244237	0.00627341425780048	0.0223818825493383
"ENSMUSG00000006456"	0.139332060663726	4.46097746066428	8.1504585971491	0.00627342881943059	0.0223818825493383
"ENSMUSG00000038390"	0.114119483253942	7.4385019920864	8.14841020439516	0.00627950032565971	0.0223992766854532
"ENSMUSG00000115220"	-0.281005565917486	1.64199273302995	8.14683536367185	0.00628417243195232	0.0224116734209048
"ENSMUSG00000074649"	-0.125717737903879	5.59985717412844	8.14071770786331	0.00630235668490519	0.0224664943628858
"ENSMUSG00000049299"	-0.170077158663338	4.62241112656796	8.14067199035712	0.00630249278587151	0.0224664943628858
"ENSMUSG00000025245"	0.101862842961566	5.86345452225432	8.14045354871295	0.00630314312931073	0.0224664943628858
"ENSMUSG00000024810"	-0.305921726856499	3.59936974217177	8.19444641696637	0.00631237139165716	0.0224951054332186
"ENSMUSG00000032754"	-0.230626663025837	2.17178545850674	8.13119618152837	0.00633076944841449	0.0225563773707112
"ENSMUSG00000109491"	-0.661775577062446	-1.4479171800216	8.12763759544645	0.00634142321020716	0.0225900385119934
"ENSMUSG00000079598"	-0.15444065909085	5.45694222546721	8.12543700003617	0.00634802087941402	0.0226092405874451
"ENSMUSG00000024077"	0.125593327356172	6.71176132217224	8.12479194817872	0.00634995620355201	0.0226118330146261
"ENSMUSG00000042109"	0.160316142762378	6.62185535763362	8.12335495314393	0.00635426980763743	0.0226228917657084
"ENSMUSG00000118364"	0.292906701469979	1.45056857156757	8.12032480968961	0.00636337591972946	0.0226510056735932
"ENSMUSG00000028494"	-0.227850817729906	2.01441822989266	8.11849276446558	0.00636888822962376	0.0226663188666219
"ENSMUSG00000028633"	-0.130379783287863	5.36192418796539	8.11784424116539	0.00637084073491433	0.0226689596129091
"ENSMUSG00000064246"	-0.206202439813771	2.59320801353352	8.11494847042166	0.00637956674130889	0.0226956964978137
"ENSMUSG00000026502"	0.131692498417511	4.84612632647633	8.11394048920648	0.00638260711852227	0.0227022000965939
"ENSMUSG00000005506"	-0.0993655048422479	8.04087529817164	8.11262989354206	0.00638656256426691	0.0227119554008786
"ENSMUSG00000061887"	0.121052410260947	6.73347793963993	8.11185258321625	0.00638890975173081	0.0227159887831143
"ENSMUSG00000024534"	-0.270682279286066	1.8625531442163	8.11029269902656	0.00639362277315769	0.0227284308414814
"ENSMUSG00000026807"	-0.357623962809571	0.346413923146546	8.10628956182616	0.00640573465195518	0.0227671650839182
"ENSMUSG00000031134"	-0.126411662463759	5.82887024735975	8.10521784299451	0.00640898135672839	0.0227743821380365
"ENSMUSG00000045903"	0.581306865765609	4.39120893294742	8.24379943934268	0.00642302555917786	0.0228199581951667
"ENSMUSG00000076431"	-0.253684228465181	4.86627499208762	8.15555473817164	0.00642702592765037	0.0228298396333665
"ENSMUSG00000056418"	-0.729886104687215	-1.00151399248905	8.0983917078985	0.00642970158687215	0.0228350126336724
"ENSMUSG00000031519"	-0.489786184839467	-0.595439727377295	8.09422830907874	0.00644237404814908	0.0228756804701721
"ENSMUSG00000111504"	-0.593186141074714	-1.32304733069341	8.09223486412887	0.00644845100044839	0.0228880644060578
"ENSMUSG00000048000"	0.109942704404519	6.39456042013143	8.09204154760896	0.0064490406419538	0.0228880644060578
"ENSMUSG00000067889"	0.143484381710961	10.4177371316599	8.09188169149072	0.00644952826778272	0.0228880644060578
"ENSMUSG00000058013"	-0.0951460035684275	7.72284423308086	8.08985909616979	0.00645570137064728	0.0229032936772096
"ENSMUSG00000078442"	1.00947403192547	-2.09880660768318	8.08960425019006	0.00645647962161019	0.0229032936772096
"ENSMUSG00000069755"	-0.199356277739917	2.87513890380639	8.08927387055644	0.00645748868562326	0.0229032936772096
"ENSMUSG00000087484"	-0.284501087863129	0.89383674019544	8.08845480770449	0.00645999103268298	0.0229053526903778
"ENSMUSG00000023829"	-0.781888603242444	-1.6013826359069	8.08828319771471	0.00646051545418784	0.0229053526903778
"ENSMUSG00000063904"	-0.108806413509281	5.23444093148385	8.08598578318147	0.00646754044128797	0.0229259189558962
"ENSMUSG00000022554"	-0.198410591450195	2.59586761670511	8.08456998654228	0.00647187365811184	0.022932953546743
"ENSMUSG00000029603"	-0.140995022320584	5.74642148121718	8.08453717180844	0.00647197412797228	0.022932953546743
"ENSMUSG00000038072"	0.111977841851138	5.53642144658594	8.08158871698126	0.00648100823711732	0.0229606207447022
"ENSMUSG00000028602"	-0.341679623264974	1.51278003743197	8.08059555743732	0.00648405429461842	0.0229670672924757
"ENSMUSG00000054426"	-0.226134735881042	2.39550049599645	8.07843378832841	0.00649068975721028	0.0229862229733882
"ENSMUSG00000032042"	0.108563177199517	5.88394461024252	8.07563480429628	0.00649929179580191	0.0230123345547329
"ENSMUSG00000036099"	-0.0948200535649629	6.39577227298365	8.07490997500405	0.0065015213580428	0.0230158772158918
"ENSMUSG00000031107"	-0.209110059122968	2.31950636147721	8.07326105371599	0.00650659642490353	0.0230294899355828
"ENSMUSG00000006262"	-0.136002007062916	5.12477470320871	8.07186767147689	0.00651088825723217	0.0230403258490527
"ENSMUSG00000015647"	-0.222587782170192	3.82054428956135	8.06958961190114	0.00651791148254739	0.0230608215253476
"ENSMUSG00000019978"	-0.120330909737225	6.89087388398648	8.06679852541736	0.00652652728650756	0.0230869430476817
"ENSMUSG00000057036"	-0.2166475438786	6.36352162269343	8.11864101775639	0.00653937530006794	0.0231280228978984
"ENSMUSG00000048755"	-0.232000692876715	3.60828903187617	8.05940050630565	0.00654942255808732	0.0231591835810614
"ENSMUSG00000032060"	0.204873938989717	5.25480962800616	8.08427917001011	0.00656639363048613	0.0232148109341351
"ENSMUSG00000056656"	-0.234961242590899	1.66470039736208	8.04889556547942	0.00658207914504012	0.0232653112536387
"ENSMUSG00000051627"	0.714163476301173	-0.243864830350419	8.06666963647764	0.00658316251044117	0.0232653112536387
"ENSMUSG00000103050"	-0.792971873860842	-1.58733056055475	8.04356384289019	0.00659871965673611	0.0233158911342825
"ENSMUSG00000071654"	-0.256969877362086	3.4255330750163	8.04977661778633	0.00660586868472754	0.0233367483227491
"ENSMUSG00000074923"	-0.151896535666403	6.50416888166722	8.0406435380016	0.00660785289653392	0.0233393551854754
"ENSMUSG00000066798"	0.170063733671576	4.1169182741546	8.03553579064925	0.0066238595127297	0.0233914797463491
"ENSMUSG00000085560"	-0.879093823599325	-1.68105550710687	8.0336769858841	0.00662969479371144	0.0233995787607599
"ENSMUSG00000034674"	-0.214630465997691	5.8367734772103	8.08206775010315	0.00662972806582938	0.0233995787607599
"ENSMUSG00000036860"	-0.157189255057622	3.84574394807814	8.03361118044763	0.00662990147405307	0.0233995787607599
"ENSMUSG00000002688"	0.172077067955849	3.03089970795354	8.033158780547	0.00663132254671809	0.0234001841591087
"ENSMUSG00000021432"	-0.160227531037055	3.83581627727113	8.03261195360164	0.00663304066247734	0.0234018373184275
"ENSMUSG00000020620"	-0.188154385319544	4.80638174453181	8.03256569943806	0.00663440430724036	0.023402239491748
"ENSMUSG00000042705"	-0.132134803800837	4.1613007194076	8.0283275001122	0.00664651861018195	0.0234405563112763
"ENSMUSG00000029146"	-0.119648244824564	5.66522120303409	8.02192617578738	0.00666670976799503	0.0235073383214542
"ENSMUSG00000009894"	-0.122439224863976	8.22843831917981	8.02095254347069	0.00666978649467472	0.0235137597300026
"ENSMUSG00000040280"	-0.336962209759245	0.712159602721385	8.02012426347722	0.00667240508315404	0.023518563898405
"ENSMUSG00000063765"	-0.250556530928166	2.74277020210325	8.01307936926558	0.00669472136744726	0.0235927826586724
"ENSMUSG00000014030"	-0.881968123236928	-1.98579282739732	8.01160811184903	0.00669939186393491	0.0236047998938681
"ENSMUSG00000097093"	-0.703868968636281	-0.42280412324774	8.01058340044835	0.006720433069574	0.0236744827114207
"ENSMUSG00000022580"	0.199714307607317	3.03175098659812	8.00380110378499	0.00672423289484369	0.0236834134703287
"ENSMUSG00000115756"	0.342365161751796	1.20406264838823	8.00177635033269	0.00673069133451977	0.0236930531751421
"ENSMUSG00000091475"	-0.217808477141563	4.33746521181242	8.01381109682496	0.00673095434394802	0.0236930531751421
"ENSMUSG00000022863"	0.329495654316317	3.03067130870817	8.03686768847467	0.00673156003012486	0.0236930531751421
"ENSMUSG00000001416"	0.10170641886365	6.47279158862825	8.00135675955572	0.00673203054119351	0.0236930531751421
"ENSMUSG00000032998"	-0.109813943786387	6.25553637419014	7.99968297202692	0.00673737556968707	0.0237074092997989
"ENSMUSG00000026317"	0.108595065610922	4.53612053720061	7.99395959355659	0.00675568640147229	0.0237673753974021
"ENSMUSG00000032254"	0.275498920884866	1.27354389417096	7.99252539799775	0.00676028307422968	0.0237790798518218
"ENSMUSG00000053929"	0.100160010745118	6.94191940669732	7.98794974480276	0.00677497041568633	0.0238222811247536
"ENSMUSG00000021018"	0.182654149187993	3.6327059587043	7.9879065703212	0.00677510916166165	0.0238222811247536
"ENSMUSG00000026698"	0.14129717780441	3.79512525558227	7.98613927033033	0.00678079115649353	0.0238377841163233
"ENSMUSG00000002332"	-0.09378016377772	5.47374059386794	7.98083926308145	0.00679786130488332	0.0238933086817849
"ENSMUSG00000032601"	0.13714712898282	5.90115402857325	7.97852997644736	0.00680531321956444	0.0239150123217833
"ENSMUSG00000064036"	0.184490823579485	3.19561537577599	7.97145874396605	0.00682818541465675	0.0239908871032415
"ENSMUSG00000022971"	-0.169086824354071	3.66073336415738	7.9701403282326	0.00683245887302099	0.0239979347829796
"ENSMUSG00000018554"	-0.329907720120121	1.69039664327758	7.97004924245149	0.00683275421919405	0.0239979347829796
"ENSMUSG00000030897"	-0.355874322924576	0.325026831308949	7.96916807527262	0.00683561210635779	0.0240034704511086
"ENSMUSG00000040867"	-0.142106477152865	6.87240331443226	7.96576487089159	0.00684666158980445	0.0240377637030874
"ENSMUSG00000017615"	-0.110534748528917	5.71494011783346	7.9615393197097	0.00686040736328983	0.0240815086583559
"ENSMUSG00000028411"	-0.103160202957456	4.87899277987169	7.95833941790316	0.00687083611191629	0.0241135959272594
"ENSMUSG00000018899"	-0.23842754071066	2.24174197885545	7.95721829813917	0.00687449390198427	0.02412191255433
"ENSMUSG00000022629"	0.113247768992516	7.62472324134736	7.94851318052208	0.00690296561306396	0.024215265697706
"ENSMUSG00000067365"	0.130321867869608	4.42046349412643	7.94829381156559	0.00690368470978012	0.024215265697706
"ENSMUSG00000054034"	-0.243017554052042	6.31153071991359	8.02647179482195	0.00690509332293115	0.0242156709098374
"ENSMUSG00000024180"	-0.159637902736567	3.95410263304202	7.94487701177779	0.00691489529888226	0.0242455053851653
"ENSMUSG00000097509"	-0.428514777178488	-0.0291245106065823	7.94441206139021	0.00691642229871909	0.024246319803091
"ENSMUSG00000040125"	-0.187555781990828	8.41636835917875	7.96730543096305	0.0069184472710005	0.0242488792895427
"ENSMUSG00000004040"	0.132286884631816	5.47994603227517	7.94270905415435	0.00692201839830944	0.0242568560151835
"ENSMUSG00000002833"	-0.121703547945378	6.31222269933682	7.94208023521181	0.00692408591481942	0.0242595616327078
"ENSMUSG00000031241"	-0.587571253442374	-0.660902072688714	7.94118220158838	0.00692703972497799	0.0242653709183806
"ENSMUSG00000056770"	-0.0865137688778574	7.26559981647229	7.93858357176775	0.00693559464589816	0.0242907950128548
"ENSMUSG00000071015"	-1.8402568459033	-2.57344819582933	7.93537200189501	0.00694618286824482	0.0243233295762193
"ENSMUSG00000047180"	-0.415314093338427	-0.442113959308605	10.1226976594701	0.00695002791331108	0.0243322439208406
"ENSMUSG00000027884"	-0.129843702964342	4.31945630937732	7.93279527794962	0.0069546904336752	0.0243440164021375
"ENSMUSG00000020395"	-0.622780597901728	-1.55917115561388	7.93154824263674	0.00695881172670662	0.0243515541322665
"ENSMUSG00000047810"	-0.231612276727555	1.52688275932421	7.93108378902094	0.0069603473472084	0.0243515541322665
"ENSMUSG00000028974"	0.10801196918206	5.37944038836093	7.9309635731288	0.00696074487478093	0.0243515541322665
"ENSMUSG00000074283"	0.214238736622129	2.69468720422955	7.92882825061436	0.00696780992228906	0.0243717176717794
"ENSMUSG00000041205"	-0.140402596343003	5.89436130030349	7.92775204650642	0.0069713735868497	0.0243796289749644
"ENSMUSG00000010044"	-0.340420989903554	0.905495655645497	7.92648266385735	0.00697557940795937	0.0243897825938863
"ENSMUSG00000038187"	0.114226611736411	6.72479212166644	7.92317988015546	0.00698653504357845	0.0244235284228288
"ENSMUSG00000035024"	-0.15538726004476	4.66185447891078	7.92156652785105	0.00699189329853855	0.0244376979846457
"ENSMUSG00000092060"	0.172044425487662	3.38303017136982	7.91846519218559	0.00700220565145498	0.0244691743300611
"ENSMUSG00000003363"	-0.113229749626105	9.26157644171638	7.91797756920976	0.00700382852624482	0.0244702792557811
"ENSMUSG00000037579"	-0.123822256977697	7.19954478692292	7.91699511925205	0.00700709946061061	0.0244771407571078
"ENSMUSG00000105565"	-0.623531589949409	-0.970267718285205	7.9126804568704	0.00702148369594786	0.0245228133483804
"ENSMUSG00000005982"	-0.087401186602568	6.62149157075107	7.91214683405789	0.00702326485938221	0.0245244603806919
"ENSMUSG00000034006"	0.18286644397693	3.47682447222247	7.91164780203319	0.00702493099591721	0.0245257052126289
"ENSMUSG00000017188"	-0.165824944181872	5.33797711983608	7.91116331720564	0.00702654896334472	0.0245267814420422
"ENSMUSG00000032014"	0.168888463993192	2.88496213888242	7.90757819534499	0.0070385339647226	0.0245640375619382
"ENSMUSG00000030533"	0.119599234735302	4.81323441483512	7.90403259677471	0.00705040811836979	0.0246008930189512
"ENSMUSG00000099899"	0.722968794469124	-1.30856118234016	7.90185303240769	0.00705771796427436	0.0246218115344572
"ENSMUSG00000055660"	0.113374408786195	4.46898326639678	7.90118880109245	0.00705994726443267	0.0246250013821998
"ENSMUSG00000079669"	-0.365959914539768	0.862805833848311	7.89880250016035	0.007067962342144	0.0246483669983856
"ENSMUSG00000079614"	-0.0855157412906253	5.15015119521456	7.89777179347976	0.00707142724414356	0.0246558588719189
"ENSMUSG00000027217"	-0.372483564228664	1.32981996777104	7.89012014587172	0.00709720587664396	0.0247411344847192
"ENSMUSG00000000876"	-0.162147683678162	3.82765152312779	7.88874194913154	0.00710185962328591	0.0247508212004217
"ENSMUSG00000021193"	-0.101372937391741	5.27769421124962	7.88851451052708	0.0071026279239102	0.0247508212004217
"ENSMUSG00000046010"	0.193217576224504	2.94511710846054	7.88651978602456	0.00710936998735456	0.0247697063726863
"ENSMUSG00000017499"	0.505627701524777	-0.527842022368466	7.88385888933888	0.00711837422277557	0.0247964646707437
"ENSMUSG00000029765"	0.187488030838096	7.04319537374211	7.90909220410685	0.0071268767927511	0.0248214658169704
